Last 4 Card Digits,Order Date,Menu Item,Qty,Total,Tip
8114,2023-12-03 13:52:00,"805, Cast Iron Hash Flight, Cast Iron Hash Flight, HH Mimosa Flight, Flights Burger, Fry Flight, Lemonade, Chicken n Waffles, Toast Flight",9.0,146.23,0.0
8115,2023-12-27 19:32:00,Chicken Slider,1.0,5.46,6.99
8120,2024-02-18 19:18:00,"Elysian Space Dust, Elysian Space Dust",4.0,35.0,11.04
8121,2023-12-28 19:16:00,Two Beef Tacos,1.0,0.0,4.37
8145,2024-01-15 18:37:00,"Mojito, Margarita, Salad Flight, Empanada Flight, Side Fries",5.0,74.27,17.3
8154,2023-12-17 15:11:00,"Chicken n Waffles, 6 Oz N.Y. Steak & Eggs, HH Mimosa Flight",3.0,58.97,21.0
8157,2023-11-25 16:31:00,"Diet Coke, Taco Flight, Cabernet - Sebastiani - Glass, Roasted Lemon Chicken, Flights Burger, Beignet Flight",6.0,92.75999999999999,0.0
8159,2024-02-03 11:56:00,"2 Irish Coffee, Margarita Rock Flight, Martini Flight, Classic Breakfast, Classic Breakfast, Classic Breakfast, Birthday CHEESECAKE",8.0,139.76,5.0
8163,2023-11-07 19:52:00,"Fettuccine Alfredo, Coke, Flights Burger",4.0,48.03,9.61
8163,2023-11-25 11:02:00,H,1.0,0.01,35.0
8187,2024-01-27 17:10:00,"Margarita, Flights Burger",2.0,32.75,9.45
8190,2023-11-09 16:13:00,"Elysian Space Dust, HH Margarita Rock Flight",2.0,21.87,3.28
8190,2024-02-02 19:24:00,"Old Fashioned Flight, Guinness",2.0,33.91,18.13
8191,2023-11-29 16:28:00,"Margarita Rock Flight, Gin Flight, Margarita Rock Flight, Ahi Tuna Taco Flight, Caprese Salad, Fry Flight, Cheesecake Flight",7.0,144.15,22.82
8196,2024-01-05 20:07:00,"Mojito Flight, Red Wine Flight, Empanada Flight, Hummus, Cheesecake Flight",5.0,103.75999999999999,8.96
8198,2024-02-27 18:46:00,"Voodoo Ranger, Voodoo Ranger, Voodoo Ranger",3.0,16.38,13.0
8204,2023-11-14 19:23:00,"Manhattan, MODELO",2.0,22.96,31.0
8212,2023-12-30 20:03:00,"Fry Flight, Roasted Lemon Chicken, Wedge Salad, Baby Back Ribs Flight, Mule Flight, Elysian Space Dust",6.0,118.99,0.0
8217,2023-12-29 16:48:00,"HH Gin Flight, Salad Flight, Taco Flight, Empanada Flight",4.0,76.41,15.28
8221,2023-12-30 18:03:00,Old Fashioned Flight,1.0,26.25,8.0
8226,2024-01-04 19:34:00,"Ginger Beer, Baby Back Ribs Flight, Skewer Flight, Fry Flight, Beignet Flight",5.0,82.91,5.22
8229,2024-01-06 12:17:00,"Lemonade, Cast Iron Hash Flight, Margarita",3.0,38.22,16.0
8233,2023-11-20 19:40:00,"Mojito Flight, 12 Oz New York Steak, Baby Back Ribs Flight, Fry Flight, Ahi Tuna Taco Flight, Brownie Bomber",6.0,143.02,3.63
8237,2024-01-02 18:24:00,"HH Gin Flight, HH Mojito Flight, HH Old Fashioned Flight, HH Mojito Flight, HH Mojito Flight, HH Margarita Rock Flight, Fry Flight, Skewer Flight, Empanada Flight, cheese flight, Slider Flight, Taco Flight, Salad Flight, I Heart Prosecco - Glass, 805, Morena Mia, Beignet Flight",17.0,279.6,13.69
8241,2024-02-16 16:39:00,Caesar Salad,1.0,13.07,10.15
8249,2023-12-01 18:25:00,"Maverick, Negroni, Chicken Wing Flight, Side Fries, Sea Glass, Sea Glass, Voodoo Ranger, Ahi Tuna Taco Flight, Skewer Flight",9.0,133.27,11.52
8254,2023-12-14 19:11:00,"HH BEER, HH BEER, HH BEER, Chicken Wing Flight",4.0,41.489999999999995,24.0
8254,2023-12-26 19:31:00,"Mocktini Flight, Fry Flight, Chicken Wing Flight, Fettuccine Alfredo, Ahi Tuna Taco Flight, Old Fashioned Flight, Margarita Rock Flight, Martini Flight, Fry Flight, Salad Flight, Taco Flight, Pan Seared Salmon Fillet, Slider Flight, Slider Flight",16.0,362.6,20.0
8254,2024-02-18 12:30:00,"HH Mimosa Flight, Mule Flight, 6 Oz N.Y. Steak & Eggs, Toast Flight, Side Bacon, Side potatoes",6.0,91.78999999999999,50.0
8257,2023-11-08 19:09:00,"Gin Flight, Gin Flight, Baby Back Ribs Flight, Chicken Wing Flight, Salad Flight, Well Gin, Hapas ipa",7.0,144.2,0.0
8261,2023-11-11 17:57:00,"Flights Burger, Chicken Wing Flight, Mojito Flight, Flights Burger, Iced Tea, Beignet Flight",6.0,104.81,22.93
8262,2024-01-22 18:31:00,"HH Mule Flight, HH Margarita Rock Flight, Salad Flight, Skewer Flight, Slider Flight, Beignet Flight",6.0,110.26,5.7
8269,2024-02-16 18:30:00,"Margarita, Caprese Salad, Slider Flight, Slider Flight, Fry Flight, Diet Coke, Margarita",7.0,109.14,32.54
8272,2023-11-19 13:04:00,"Iced Tea, HH Bloody Mary Flight, Classic Breakfast, Breakfast Burrito, Empanada Flight",5.0,72.03,7.86
8275,2023-12-15 16:05:00,"Elysian Space Dust, Elysian Space Dust",2.0,17.5,6.0
8278,2023-12-18 19:39:00,"Beer Flight, Slider Flight, Side Fries, Fettuccine Alfredo",4.0,66.63,13.33
8282,2024-02-03 21:24:00,"Bird Dog, Ghost Rider, Fry Flight, Slider Flight, German Wheat",5.0,81.93,14.75
8285,2023-12-22 17:16:00,Beer,1.0,10.93,11.0
8289,2024-02-08 18:40:00,"Cordant Syrah Glass Pandemonium, Cordant Syrah Glass Pandemonium, Caesar Salad, Slider Flight, Flights Burger",5.0,97.19,19.44
8292,2024-02-23 19:27:00,"Ginger Beer, Pinot Grigio - 14 Hands - Glass, Pinot Noir - Josh - Glass, Skewer Flight, Chardonnay - Ste Chateau Michelle - Glass, cheese flight, Birthday Cheeaecake",7.0,84.09,5.81
8294,2023-12-03 14:05:00,"Elysian Space Dust, 805, 6 Oz N.Y. Steak & Eggs, 6 Oz N.Y. Steak & Eggs, Sierra Hazy",6.0,76.47999999999999,7.85
8301,2023-12-01 18:49:00,"Skewer Flight, Flights Burger, Martini Flight, Skewer Flight, Flights Burger, Martini Flight",6.0,137.57999999999998,12.38
8303,2023-12-16 19:25:00,"Martini Flight, Frozen Margarita Flight",2.0,52.5,10.5
8303,2024-01-24 18:11:00,"Chicken Wing Flight, Empanada Flight",2.0,22.91,5.99
8310,2024-02-15 17:15:00,Elysian Space Dust,1.0,5.46,8.08
8312,2024-02-03 14:32:00,"Slider Flight, Baby Back Ribs Flight, Side Of Green Beans",3.0,51.28,13.0
8318,2023-11-18 12:21:00,"HH Mimosa Flight, Coke, Slider Flight, Cast Iron Hash Flight, Classic Breakfast, Margarita Rock Flight, Toast Flight, Side Egg, Side Bacon",10.0,145.26,10.0
8330,2024-01-07 14:25:00,"Fry Flight, HH Mimosa Flight",3.0,51.36,4.0
8335,2023-12-07 17:48:00,"805, Well Whiskey, 805, Well Whiskey",4.0,37.16,5.0
8337,2024-02-28 17:57:00,"HH Mule Flight, Chicken Wing Flight",2.0,41.519999999999996,1.09
8340,2024-02-24 19:09:00,"Martini Flight, Frozen Margarita Flight, Empanada Flight, Skewer Flight, Baby Back Ribs Flight, Pan Seared Salmon Fillet, Toasted Bread 2 /Con Butter",7.0,156.19,11.52
8342,2023-12-22 16:58:00,"Coke, Mojito Flight, Mimosa Flight, Frozen Margarita Flight, Margarita Rock Flight",5.0,109.38,1.97
8351,2023-12-02 18:47:00,"Old Fashioned Flight, Mule Flight, Fry Flight, Mac & Cheese Flight, Roasted Lemon Chicken, Flights Burger, Baby Back Ribs Flight, Flights Burger, Mac & Cheese Flight, Flights Burger, BBQ Pulled Pork Sandwich, Lemonade, MODELO, Ahi Tuna Taco Flight",14.0,271.82,0.0
8363,2024-02-25 19:31:00,"Well Rum, MODELO, Moscow Mule, MODELO",4.0,42.66,13.94
8364,2023-11-17 21:33:00,"Chicken Wing Flight, Mac & Cheese Flight, BBQ Pulled Pork Sandwich, Sprite, Virgin Moj Watermelon, Bluemoon",6.0,85.17999999999999,7.0
8377,2023-12-06 16:56:00,"MODELO, MODELO, MODELO, Flights Burger, Skewer Flight, Ahi Tuna Taco Flight, Slider Flight, Fry Flight, MODELO, MODELO, MODELO, MODELO, MODELO, Flights Burger, Skewer Flight, Ahi Tuna Taco Flight, Slider Flight, Fry Flight, MODELO, MODELO",20.0,299.12,31.89
8378,2024-02-23 20:21:00,"Flights Burger, Margarita Rock Flight, Taco Flight, Bloody Mary Flight",4.0,93.95,3.0
8381,2024-01-21 16:29:00,Fettuccine Alfredo,1.0,29.49,0.0
8383,2023-12-26 17:11:00,"HH Martini Flight, Diet Coke, Mac & Cheese Flight, Fry Flight",4.0,60.06999999999999,6.56
8393,2023-11-22 17:06:00,"HH Margarita Rock Flight, 805, Ahi Tuna Taco Flight, Chicken Wing Flight",4.0,66.61,10.0
8393,2023-12-02 19:51:00,"Flights Burger, Flights Burger, Mojito Flight, Cheesecake Flight, Slider Flight, Taco Flight, Fry Flight",7.0,139.67,14.34
8394,2023-12-16 19:53:00,"Margarita Rock Flight, Mule Flight, Mojito Flight, Ahi Tuna Taco Flight, Mac & Cheese Flight",5.0,119.12,7.94
8394,2024-02-09 16:22:00,"Miracle on the Hudson, Miracle on the Hudson",2.0,54.68,25.0
8395,2024-01-14 13:19:00,"Bluemoon, Hummus, Beer Flight",3.0,43.7,8.74
8404,2024-02-17 20:07:00,"805, Lemonade, Flights Burger, BBQ Pulled Pork Sandwich, Mac & Cheese Flight, Lemonade, Baby Back Ribs Flight",9.0,109.16,21.83
8406,2023-12-01 18:49:00,"Tempranillo - The Fabliest - Glass, Flights Burger, BBQ Pulled Pork Sandwich, Slider Flight, Frozen Margarita Flight, BBQ Pulled Pork Sandwich, Coke, Flights Burger, Mojito Flight, Mojito Flight, Taco Flight, Mojito Flight, BBQ Pulled Pork Sandwich, Taco Flight, Flights Burger, Frozen Margarita Flight, Ahi Tuna Taco Flight, Baby Back Ribs Flight, Mac & Cheese Flight, Fry Flight",20.0,408.34,0.0
8407,2023-12-03 14:13:00,"Baby Back Ribs Flight, Salad Flight, Margarita Rock Flight, Fry Flight, Mac & Cheese Flight",5.0,109.16,6.0
8411,2023-12-14 19:38:00,"Taco Flight, Ahi Tuna Taco Flight, Slider Flight, 805, Lemon Drop",5.0,82.95,12.0
8413,2024-01-05 18:20:00,"Old Fashioned Flight, Old Fashioned Flight, Margarita Rock Flight, Mac & Cheese Flight, Skewer Flight, Baby Back Ribs Flight, Slider Flight, Mule Flight, Old Fashioned Flight, Slider Flight, Mac & Cheese Flight, Mile High",12.0,279.69,17.29
8422,2024-01-24 17:33:00,"Skewer Flight, Fry Flight, Cheesecake Flight",3.0,55.61,2.84
8423,2023-12-16 20:42:00,"Bourbon Flight, Elysian Space Dust, Red Wine Flight, Elysian Space Dust, Old Fashioned Flight, Mac & Cheese Flight, Gin Flight, Lemonade, Ahi Tuna Taco Flight",9.0,173.82,0.0
8424,2024-02-03 11:23:00,"Martini Flight, Mojito Flight, Jameson",3.0,65.62,7.44
8428,2023-12-02 13:51:00,"HH Mimosa Flight, Pancake Flight, Mojito Flight, Gin Flight, Slider Flight, Mac & Cheese Flight",6.0,126.72,6.33
8429,2023-12-19 19:03:00,"Margarita Rock Flight, Mojito Flight, Fry Flight, Slider Flight",5.0,114.68,29.5
8429,2024-01-13 15:21:00,"Rose - The Fabliest - Glass, 805, Side Fries",3.0,26.25,3.93
8431,2023-11-26 15:11:00,Bloody Mary Flight,1.0,26.25,9.18
8431,2023-12-20 17:40:00,"Side Fries, Side Of Capresse",2.0,0.0,14.64
8434,2023-11-07 19:49:00,Caprese Salad,1.0,14.16,0.0
8435,2024-02-25 13:06:00,"Mule Flight, Gin Flight, Fry Flight, Martini Flight, 6 Oz N.Y. Steak & Eggs, Chicken n Waffles, Breakfast Burrito, Side Bacon",8.0,161.67,20.0
8436,2024-02-17 18:20:00,"Voodoo Ranger, Voodoo Ranger, Meatballs, Voodoo Ranger, Ketel One, Ketel One, Pinot Noir - Josh - Glass",7.0,81.96,2.0
8437,2023-12-16 12:56:00,"Mule Flight, Martini Flight, cheese flight, Ahi Tuna Taco Flight, Skewer Flight, Campbell Mud Pie",6.0,125.61,0.0
8437,2023-12-26 16:41:00,"I Heart Prosecco - Glass, Old Fashioned Flight, Old Fashioned Flight, Old Fashioned Flight",4.0,89.68,15.0
8437,2024-02-01 19:53:00,Ahi Tuna Taco Flight,1.0,19.63,3.53
8439,2024-02-17 14:31:00,"Elysian Space Dust, Voodoo Ranger",3.0,26.25,10.8
8443,2024-02-24 13:53:00,"Fry Flight, Mac & Cheese Flight",2.0,39.28,22.47
8451,2024-02-03 14:28:00,"HH Mimosa Flight, Slider Flight",2.0,38.230000000000004,6.88
8453,2023-11-20 16:29:00,"Tasting Wine Flight, Mojito Flight",2.0,52.5,0.0
8457,2023-12-02 17:51:00,Flights Burger,1.0,0.0,0.0
8457,2023-12-02 17:55:00,"Fry Flight, Slider Flight, Flights Burger, Flights Burger, Beer Flight, Mojito Flight",6.0,121.19,0.0
8460,2024-01-20 18:46:00,"MODELO, Margarita Rock Flight, Slider Flight, Taco Flight, Mac & Cheese Flight, MODELO, Brownie Bomber",7.0,117.92999999999999,0.0
8465,2023-11-05 16:02:00,"MODELO, Titos, Patron Reposado, Casamigos Reposado, MODELO, Bacardi, Casamigos Reposado, MODELO, Titos, Casamigos Reposado, MODELO, MODELO, Margarita, Jack Daniels, MODELO, Jack Daniels, MODELO, Jack Daniels, MODELO, MODELO, Casamigos Reposado, Casamigos Reposado",34.0,432.0,25.97
8465,2023-11-05 17:56:00,Jack Daniels,1.0,13.12,2.62
8466,2023-12-31 13:03:00,"Breakfast Burrito, Cast Iron Hash Flight",2.0,17.45,0.0
8479,2024-02-22 18:40:00,"HH Mojito Flight, Fettuccine Alfredo, Side Mac n Cheese",3.0,52.47,5.0
8480,2024-01-14 19:27:00,Margarita Rock Flight,1.0,26.25,1.75
8481,2023-11-12 17:04:00,"Fettuccine Alfredo, Martini Flight",4.0,108.24,19.48
8484,2023-11-10 21:32:00,"Bird Dog, Moscow Mule",2.0,28.439999999999998,6.26
8486,2023-12-16 13:51:00,"HH Mimosa Flight, Toast Flight, Caprese Salad, Side Fries",4.0,52.39,6.0
8486,2024-02-27 18:35:00,"Elysian Space Dust, Elysian Space Dust",2.0,10.92,16.51
8490,2023-11-24 20:29:00,"Margarita Rock Flight, Mojito Flight",2.0,52.5,5.0
8492,2023-11-21 19:04:00,"Ginger Beer, Mojito Flight, Slider Flight, Mac & Cheese Flight, Fry Flight, Ahi Tuna Taco Flight",6.0,111.36,20.04
8496,2024-02-01 19:46:00,"Frozen Margarita Flight, Frozen Margarita Flight, MODELO, Ice Man, Fry Flight, Margarita Rock Flight, Well Tequila",7.0,135.57,0.0
8504,2024-01-12 17:53:00,"HH Old Fashioned Flight, Fry Flight, Salad Flight, Mac & Cheese Flight",1.99999,36.04,18.15
8511,2024-02-16 18:17:00,Lemon Drop,1.0,15.32,3.25
8516,2023-11-18 12:47:00,"HH Mimosa Flight, Toast Flight, Breakfast Burrito",4.0,63.32,35.0
8525,2023-12-07 20:18:00,"MODELO, MODELO, MODELO, MODELO",4.0,35.0,0.07
8526,2024-01-20 20:21:00,"Margarita Rock Flight, Empanada Flight, Chicken Wing Flight, Empanada Flight",4.0,92.84,0.0
8528,2024-02-07 19:09:00,"Hummus, Meatballs, Iris Vineyards Bottle Pinot Noir",3.0,78.64999999999999,8.84
8532,2024-01-18 16:32:00,"HH Margarita Rock Flight, HH Mojito Flight, Ahi Tuna Taco Flight, Campbell Mud Pie, HH Margarita Rock Flight",5.0,81.97999999999999,20.93
8540,2023-12-10 17:24:00,"Iced Tea, Coke, Sprite, Fry Flight, Iced Tea, Sprite, Lemonade, Chicken Slider, Wedge Salad, Wedge Salad, Mac & Cheese Flight, Pan Seared Salmon Fillet, Wedge Salad, Slider Flight, Diet Coke, Campbell Mud Pie, Brownie Bomber, Beignet Flight, Beignet Flight",19.0,224.83,10.0
8541,2023-11-13 18:58:00,"Mojito, Mojito Flight, Mojito Flight, Around the World",4.0,257.03,17.99
8556,2024-02-18 19:51:00,"Slider Flight, Fry Flight, Cheesecake Flight, Old Fashioned Flight",4.0,79.68,12.0
8557,2023-11-20 18:07:00,"805, 805, Old Fashioned Flight, 805, 805",5.0,61.25,10.0
8558,2023-11-18 11:58:00,"Casamigos Reposado, MODELO, stella, Casamigos Reposado",9.0,130.16,13.93
8563,2024-01-06 21:20:00,"Martini Flight, Martini Flight",2.0,52.5,15.0
8565,2024-02-11 17:24:00,Cheesecake Flight,1.0,13.07,25.0
8573,2024-01-04 19:18:00,"MODELO, Chicken Wing Flight, MODELO",3.0,42.61,30.0
8583,2023-11-11 18:04:00,"Gin Flight, Beignet Flight, Wedge Salad, Mac & Cheese Flight, Mule Flight, Wedge Salad",6.0,113.55,0.0
8584,2023-11-14 18:36:00,"stella, 12 Oz New York Steak, stella",3.0,57.92999999999999,3.0
8595,2024-01-20 13:24:00,"French Toast Flight, Fry Flight, Kids Classic Breakfast, Pancake Flight, Chesecake Flight, Beignet Flight",7.0,0.0,13.32
8596,2024-02-10 19:56:00,"Beer Flight, Mule Flight",2.0,43.75,10.0
8601,2024-01-26 19:36:00,"Margarita Rock Flight, Margarita Rock Flight, Coke, Margarita Rock Flight, Slider Flight, Fry Flight, Mac & Cheese Flight, Empanada Flight, Salad Flight",9.0,184.6,14.5
8605,2024-01-26 16:59:00,"HH Mojito Flight, HH Mule Flight, Hummus",3.0,50.269999999999996,12.0
8609,2024-01-26 21:04:00,"Ahi Tuna Taco Flight, Mojito Flight, Frozen Margarita Flight",3.0,72.13,4.72
8611,2024-01-24 20:17:00,"Mile High, Ghost Rider, Wisky Soure, Mile High, Ahi Tuna Taco Flight, Ahi Tuna Taco Flight, Skewer Flight, Chicken Wing Flight, Fry Flight, Casamigos Reposado, Casamigos Reposado, Bulleit Bourbon, Mile High, Wisky Soure",14.0,248.04,10.5
8614,2023-12-22 20:39:00,"Mojito Flight, Ice Man, Mile High",4.0,72.19,3.13
8614,2024-01-14 14:51:00,"Margarita Rock Flight, Mac & Cheese Flight, Ahi Tuna Taco Flight, Roasted Lemon Chicken, Beignet Flight",5.0,105.89999999999999,4.33
8625,2024-01-18 16:28:00,"HH Mule Flight, Chicken Wing Flight",2.0,41.519999999999996,15.0
8625,2024-01-26 17:59:00,"Moscow Mule, Margarita, Meatballs, Meatballs",4.0,72.08,0.0
8627,2023-11-12 15:58:00,"Voodoo Ranger, Elysian Space Dust, 805",4.0,35.0,7.0
8631,2023-12-27 18:48:00,"HH Martini Flight, Taco Flight, Fry Flight, HH Martini Flight, Martini Flight, Slider Flight, Mojito Flight, Martini Flight",8.0,171.56,26.66
8633,2024-02-08 19:12:00,"Beer Flight, Martini Flight, Morena Mia, Flights Burger",4.0,71.03999999999999,14.21
8644,2023-11-24 16:22:00,Hornitos Blanco,3.0,39.38,6.56
8648,2023-11-18 20:06:00,"Mojito Flight, Ahi Tuna Taco Flight, Fettuccine Alfredo, Side Fries, Bloody Mary",5.0,95.06,25.0
8649,2024-01-19 20:08:00,"Gin Flight, Old Fashioned Flight",2.0,52.5,10.5
8651,2023-12-11 17:54:00,"HH Margarita Rock Flight, Wingman",2.0,31.73,15.0
8652,2024-01-28 13:35:00,HH Mimosa Flight,1.0,16.41,6.0
8652,2024-02-21 18:25:00,"stella, Chicken Wing Flight, stella",3.0,40.43,15.13
8669,2023-12-24 17:07:00,"Roasted Lemon Chicken, Fettuccine Alfredo",2.0,48.03,8.65
8675,2023-11-05 14:51:00,"Mojito Flight, MODELO, Mac & Cheese Flight, Roasted Lemon Chicken, Fettuccine Alfredo",5.0,112.52,0.0
8683,2023-12-02 17:58:00,"Mojito Flight, Mac & Cheese Flight, Fry Flight, Chicken Wing Flight",4.0,90.64,41.67
8683,2023-12-02 18:19:00,"Two Beef Tacos, Macaroni & Cheese, Ahi Tuna Taco Flight, BBQ Pulled Pork Sandwich, Elysian Space Dust, Elysian Space Dust",6.0,78.62,41.67
8684,2024-02-27 17:05:00,Pan Seared Salmon Fillet,1.0,30.57,2.4
8690,2023-11-24 18:19:00,"Margarita Rock Flight, Skewer Flight, Taco Flight, Slider Flight",4.0,91.7,16.51
8704,2024-01-13 14:23:00,"Fry Flight, Mac & Cheese Flight, Ahi Tuna Taco Flight, HH Mimosa Flight, Frozen Margarita Flight",5.0,101.57,0.0
8709,2024-01-13 12:29:00,"Around the World, Pancake Flight, Classic Breakfast",3.0,221.91,0.0
8718,2023-11-26 14:42:00,"Mojito Flight, Slider Flight, 6 Oz N.Y. Steak & Eggs, Old Fashioned Flight",4.0,95.06,20.91
8718,2024-01-18 19:08:00,"Margarita Rock Flight, Margarita Rock Flight, Fry Flight, Slider Flight",4.0,92.86,0.0
8730,2023-11-05 11:40:00,Fry Flight,1.0,18.54,8.0
8744,2024-02-24 18:59:00,"Mojito Flight, Margarita Rock Flight, Fry Flight, Slider Flight, Margarita Rock Flight",5.0,119.11,30.0
8747,2024-02-22 16:53:00,"cheese flight, Hummus, Fry Flight, HH Margarita Rock Flight, HH Margarita Rock Flight, Meatballs, HH Mimosa Flight, Arnold Palmer",8.0,124.5,8.0
8752,2024-02-22 20:11:00,"Margarita Rock Flight, Mule Flight, Fry Flight",3.0,71.03999999999999,12.39
8753,2023-12-03 17:49:00,"Mojito Flight, Margarita Rock Flight, Bird Dog, Old Fashioned Flight, Baby Back Ribs Flight, Skewer Flight, BBQ Pulled Pork Sandwich, Chicken Wing Flight, Mac & Cheese Flight, Fry Flight",10.0,226.09,3.75
8753,2023-12-03 17:57:00,"Ginger Beer, Cabernet - Sebastiani - Glass",2.0,15.309999999999999,3.75
8754,2023-12-03 14:06:00,"Cast Iron Hash Flight, Cast Iron Hash Flight, HH Mimosa Flight, Flights Burger, Fry Flight, Lemonade, Chicken n Waffles, Toast Flight, Elysian Space Dust",10.0,154.98,8.0
8759,2023-12-29 17:17:00,"Chicken Wing Flight, HH Margarita Rock Flight, Mimosa Flight, Fry Flight, Mojito Flight",5.0,112.56,20.26
8760,2023-12-30 20:48:00,"Margarita Rock Flight, Baby Back Ribs Flight, Skewer Flight, Meatballs, Margarita Rock Flight",5.0,119.03999999999999,7.43
8763,2024-01-23 17:45:00,"Mule Flight, Skewer Flight, Ahi Tuna Taco Flight",3.0,69.88,16.81
8767,2023-11-25 20:37:00,"Margarita Rock Flight, Slider Flight",2.0,48.07,5.0
8768,2024-02-27 19:53:00,Hendricks,1.0,13.12,2.36
8782,2023-11-30 19:19:00,MODELO,1.0,8.75,11.8
8784,2023-12-01 16:32:00,"Empanada Flight, Caprese Salad, Empanada Flight, Flights Burger, Roasted Lemon Chicken, Flights Burger, Flights Burger, Caesar Salad, Brownie Bomber, Flights Burger, Fry Flight, Fry Flight, Fry Flight, Fry Flight, Slider Flight, Fry Flight",16.0,296.66999999999996,8.0
8784,2023-12-01 16:37:00,"HH Martini Flight, Side Fries",2.0,22.98,8.0
8784,2024-02-24 16:13:00,"MODELO, Sauvignon Blanc - Unshackled - Glass",3.0,30.619999999999997,5.78
8792,2023-11-09 19:37:00,"Mojito Flight, Mojito Flight, Empanada Flight, Chicken Wing Flight, Mojito Flight",5.0,124.6,8.75
8795,2023-12-29 19:50:00,"Old Fashioned Flight, Martini Flight, Mule Flight, Ahi Tuna Taco Flight, BBQ Pulled Pork Sandwich",6.0,137.64,0.0
8800,2023-11-10 16:59:00,"HH Old Fashioned Flight, HH Mojito Flight, Taco Flight, Fry Flight, Empanada Flight, Salad Flight",6.0,111.36,2.95
8804,2024-01-02 16:06:00,"HH Margarita Rock Flight, Taco Flight, Chicken Wing Flight, Roasted Lemon Chicken, Coke",5.0,92.82,0.0
8805,2024-01-19 19:13:00,"Fry Flight, Margarita Rock Flight, Bloody Mary Flight, Bloody Mary, Fettuccine Alfredo",6.0,118.03,13.56
8806,2023-12-02 21:34:00,"Empanada Flight, Mule Flight, Old Fashioned Flight, Guinness, Taco Flight, Side Fries, Ahi Tuna Taco Flight, Gin Flight, Old Fashioned",9.0,155.71,0.0
8816,2023-11-20 19:13:00,Slider Flight,1.0,10.9,10.0
8816,2024-01-20 21:38:00,"Chicken Wing Flight, Tasting Wine Flight",2.0,51.36,0.0
8821,2024-01-26 19:38:00,"Martini Flight, Fry Flight, Mac & Cheese Flight, Empanada Flight",5.0,112.52,15.72
8822,2023-12-22 15:54:00,Flights Burger,1.0,9.26,13.0
8822,2023-12-31 16:17:00,12 Oz New York Steak,2.0,0.0,14.21
8831,2023-11-25 14:52:00,Lemon Drop,2.0,26.25,5.0
8834,2023-11-05 12:49:00,"Margarita Rock Flight, Elysian Space Dust, Flights 3 Egg Omelet, HH Mimosa Flight, Voodoo Ranger, Caprese Salad, Caprese Salad, Bird Dog, Caprese Salad, Pancake Flight, Caprese Salad",11.0,162.62,2.0
8840,2024-02-24 17:33:00,"Empanada Flight, Ghost Rider, Martini Flight, Hummus, Ghost Rider",5.0,95.08,8.15
8841,2023-11-08 18:26:00,"Empanada Flight, HH Mojito Flight",2.0,37.15,6.0
8842,2023-12-03 14:08:00,"805, 6 Oz N.Y. Steak & Eggs, 6 Oz N.Y. Steak & Eggs, Sierra Hazy, Baby Back Ribs Flight, Salad Flight",6.0,102.61,16.0
8843,2023-11-10 17:20:00,HH Martini Flight,1.0,16.41,15.0
8847,2023-12-14 17:39:00,"HH Frozen Margarita Flight, Flights Burger, Fettuccine Alfredo",3.0,55.69,5.0
8848,2023-11-12 15:07:00,"Chicken Wing Flight, Mac & Cheese Flight, Baby Back Ribs Flight, Ghost Rider, Martini Flight, Margarita Rock Flight, Ghost Rider, Casamigos Reposado, Hapas ipa, Bird Dog, Side Fries",11.0,201.13,7.44
