,Menu Item,Modifiers,Price,Qty,Discount,Net,Tax,Total,Voided?,Reason,Refund Qty,Refund,Last 4 Card Digits,Order Date,Tip,Gratuity
2,Martini Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,8840.0,2024-02-24 17:33:00,$8.15,$0.00
3,Hummus,,$15.95,1,$0.00,$15.95,$1.500,$17.45,False,,0,$0.00,8840.0,2024-02-24 17:33:00,$8.15,$0.00
4,Ghost Rider,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,8840.0,2024-02-24 17:33:00,$8.15,$0.00
0,Salad Flight,To Go Dressing On Side,$17.95,1,$3.59,$14.36,$1.350,$15.71,False,,0,$0.00,6008.0,2024-02-24 17:37:00,$17.70,$0.00
1,Slider Flight,To Go,$19.95,1,$3.99,$15.96,$1.500,$17.46,False,,0,$0.00,6008.0,2024-02-24 17:37:00,$17.70,$0.00
0,Well Vodka,,$11.00,1,$0.00,$11.00,$1.040,$12.04,False,,0,$0.00,5322.0,2024-02-24 17:38:00,$6.11,$0.00
1,12 Oz New York Steak,Medium,$38.95,1,$0.00,$38.95,$3.660,$42.61,False,,0,$0.00,5322.0,2024-02-24 17:38:00,$6.11,$0.00
2,Pan Seared Salmon Fillet,NO Cipollini,$27.95,1,$0.00,$27.95,$2.620,$30.57,False,,0,$0.00,5322.0,2024-02-24 17:38:00,$6.11,$0.00
3,Campbell Mud Pie,,$12.00,1,$0.00,$12.00,$1.120,$13.12,False,,0,$0.00,5322.0,2024-02-24 17:38:00,$6.11,$0.00
0,Ahi Tuna Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,5306.0,2024-02-24 17:40:00,$14.05,$0.00
1,Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,5306.0,2024-02-24 17:40:00,$14.05,$0.00
2,Slider Flight,,$19.95,1,$0.00,$19.95,$1.870,$21.82,False,,0,$0.00,5306.0,2024-02-24 17:40:00,$14.05,$0.00
0,Miracle on the Hudson,,$25.00,1,$0.00,$25.00,$2.340,$27.34,False,,0,$0.00,1351.0,2024-02-24 19:43:00,$7.19,$0.00
1,Ice Man,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,1351.0,2024-02-24 19:43:00,$7.19,$0.00
2,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,1351.0,2024-02-24 19:43:00,$7.19,$0.00
3,Ahi Tuna Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,1351.0,2024-02-24 19:43:00,$7.19,$0.00
4,Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,1351.0,2024-02-24 19:43:00,$7.19,$0.00
5,Margarita,Mango Only,$13.00,1,$0.00,$13.00,$1.210,$14.21,False,,0,$0.00,1351.0,2024-02-24 19:43:00,$7.19,$0.00
6,Cheesecake Flight,,$11.95,1,$0.00,$11.95,$1.120,$13.07,False,,0,$0.00,1351.0,2024-02-24 19:43:00,$7.19,$0.00
0,Ahi Tuna Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,9345.0,2024-02-24 17:48:00,$5.30,$0.00
1,Cheesecake Flight,,$11.95,1,$0.00,$11.95,$1.120,$13.07,False,,0,$0.00,9345.0,2024-02-24 17:48:00,$5.30,$0.00
0,Beer Flight,,$16.00,1,$0.00,$16.00,$1.500,$17.50,False,,0,$0.00,9231.0,2024-02-24 17:49:00,$26.76,$0.00
1,Side Fries,,$6.00,1,$0.00,$6.00,$0.570,$6.57,False,,0,$0.00,9231.0,2024-02-24 17:49:00,$26.76,$0.00
0,Margarita Rock Flight,Salt,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,9613.0,2024-02-24 18:10:00,$24.71,$0.00
1,Mule Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,9613.0,2024-02-24 18:10:00,$24.71,$0.00
2,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,9613.0,2024-02-24 18:10:00,$24.71,$0.00
3,Chicken Wing Flight,,$22.95,1,$0.00,$22.95,$2.160,$25.11,False,,0,$0.00,9613.0,2024-02-24 18:10:00,$24.71,$0.00
4,Margarita Rock Flight,Salt,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,9613.0,2024-02-24 18:10:00,$24.71,$0.00
5,Mule Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,9613.0,2024-02-24 18:10:00,$24.71,$0.00
0,Margarita Rock Flight,Tajin,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,5262.0,2024-02-24 18:14:00,$13.76,$0.00
1,Mule Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,5262.0,2024-02-24 18:14:00,$13.76,$0.00
2,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,5262.0,2024-02-24 18:14:00,$13.76,$0.00
3,Margarita Rock Flight,Tajin,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,5262.0,2024-02-24 18:14:00,$13.76,$0.00
4,Margarita Rock Flight,Tajin,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,5262.0,2024-02-24 18:14:00,$13.76,$0.00
0,I Heart Prosecco - Glass,,$10.00,1,$0.00,$10.00,$0.930,$10.93,False,,0,$0.00,3002.0,2024-02-24 18:33:00,$15.96,$0.00
1,Ghost Rider,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,3002.0,2024-02-24 18:33:00,$15.96,$0.00
2,Skewer Flight,,$21.95,1,$0.00,$21.95,$2.050,$24.00,False,,0,$0.00,3002.0,2024-02-24 18:33:00,$15.96,$0.00
3,Fry Flight,Extra crispy,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,3002.0,2024-02-24 18:33:00,$15.96,$0.00
0,Mule Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,2757.0,2024-02-24 18:39:00,$12.00,$0.00
1,cheese flight,,$14.95,1,$0.00,$14.95,$1.410,$16.36,False,,0,$0.00,2757.0,2024-02-24 18:39:00,$12.00,$0.00
2,Gin Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,2757.0,2024-02-24 18:39:00,$12.00,$0.00
3,Tempranillo - The Fabliest - Glass,,$10.00,1,$0.00,$10.00,$0.930,$10.93,False,,0,$0.00,2757.0,2024-02-24 18:39:00,$12.00,$0.00
0,Mojito Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,8744.0,2024-02-24 18:59:00,$30.00,$0.00
1,Margarita Rock Flight,Tajin,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,8744.0,2024-02-24 18:59:00,$30.00,$0.00
2,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,8744.0,2024-02-24 18:59:00,$30.00,$0.00
3,Slider Flight,,$19.95,1,$0.00,$19.95,$1.870,$21.82,False,,0,$0.00,8744.0,2024-02-24 18:59:00,$30.00,$0.00
4,Margarita Rock Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,8744.0,2024-02-24 18:59:00,$30.00,$0.00
0,Meatballs,,$16.95,1,$16.95,$0.00,$0.000,$0.00,False,,0,$0.00,2695.0,2023-12-04 20:28:00,$22.72,$0.00
1,Fettuccine Alfredo,,$18.95,1,$18.95,$0.00,$0.000,$0.00,False,,0,$0.00,2695.0,2023-12-04 20:28:00,$22.72,$0.00
2,Flights Burger,"Medium Rare, NO Red Onion, NO Pickle, NO Flights Sauce",$16.95,1,$16.95,$0.00,$0.000,$0.00,False,,0,$0.00,2695.0,2023-12-04 20:28:00,$22.72,$0.00
3,Slider Flight,"Beef, Beef, Beef",$19.95,1,$19.95,$0.00,$0.000,$0.00,False,,0,$0.00,2695.0,2023-12-04 20:28:00,$22.72,$0.00
0,Don Julio Reposado,,$16.00,1,$0.00,$16.00,$1.500,$17.50,False,,0,$0.00,2005.0,2023-12-05 16:15:00,$20.00,$0.00
1,Don Julio Anejo,,$18.00,1,$0.00,$18.00,$1.680,$19.68,False,,0,$0.00,2005.0,2023-12-05 16:15:00,$20.00,$0.00
0,Ahi Tuna Taco Flight,,$17.95,1,$17.95,$0.00,$0.000,$0.00,False,,0,$0.00,6789.0,2023-12-05 16:58:00,$0.00,$0.00
1,Ahi Tuna Taco Flight,,$17.95,1,$17.95,$0.00,$0.000,$0.00,False,,0,$0.00,6789.0,2023-12-05 16:58:00,$0.00,$0.00
2,12 Oz New York Steak,Medium Rare,$38.95,1,$38.95,$0.00,$0.000,$0.00,False,,0,$0.00,6789.0,2023-12-05 16:58:00,$0.00,$0.00
0,HH Gin Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,4861.0,2023-12-05 17:07:00,$15.00,$0.00
1,HH Martini Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,4861.0,2023-12-05 17:07:00,$15.00,$0.00
2,HH Mule Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,4861.0,2023-12-05 17:07:00,$15.00,$0.00
3,Skewer Flight,,$21.95,1,$0.00,$21.95,$2.050,$24.00,False,,0,$0.00,4861.0,2023-12-05 17:07:00,$15.00,$0.00
4,Empanada Flight,,$18.95,1,$0.00,$18.95,$1.790,$20.74,False,,0,$0.00,4861.0,2023-12-05 17:07:00,$15.00,$0.00
5,Ahi Tuna Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,4861.0,2023-12-05 17:07:00,$15.00,$0.00
6,Salad Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,4861.0,2023-12-05 17:07:00,$15.00,$0.00
7,Martini Flight,,$30.00,2,$0.00,$60.00,$5.620,$65.62,False,,0,$0.00,4861.0,2023-12-05 17:07:00,$15.00,$0.00
8,Bloody Mary,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,4861.0,2023-12-05 17:07:00,$15.00,$0.00
9,Beignet Flight,,$10.95,1,$0.00,$10.95,$1.040,$11.99,False,,0,$0.00,4861.0,2023-12-05 17:07:00,$15.00,$0.00
0,Elysian Space Dust,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,4738.0,2023-12-05 18:48:00,$35.83,$0.00
0,HH Tasting Wine Flight,Red,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,1853.0,2023-12-05 17:20:00,$16.82,$0.00
1,Caprese Salad,,$12.95,1,$0.00,$12.95,$1.210,$14.16,False,,0,$0.00,1853.0,2023-12-05 17:20:00,$16.82,$0.00
0,HH Tasting Wine Flight,One Red Wine Flight One White,$15.00,2,$0.00,$30.00,$2.820,$32.82,False,,0,$0.00,259.0,2023-12-05 17:36:00,$11.00,$0.00
1,Flights Burger,Sub Impossible Burger,$19.95,2,$0.00,$39.90,$3.740,$43.64,False,,0,$0.00,259.0,2023-12-05 17:36:00,$11.00,$0.00
0,HH Mule Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,3017.0,2023-12-05 17:43:00,$0.00,$168.85
1,HH Tasting Wine Flight,Red,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,3017.0,2023-12-05 17:43:00,$0.00,$168.85
2,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,3017.0,2023-12-05 17:43:00,$0.00,$168.85
3,Chicken Wing Flight,,$22.95,1,$0.00,$22.95,$2.160,$25.11,False,,0,$0.00,3017.0,2023-12-05 17:43:00,$0.00,$168.85
0,HH Gin Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,2735.0,2023-12-05 17:53:00,$15.00,$0.00
1,HH Margarita Rock Flight,Salt And Tajin,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,2735.0,2023-12-05 17:53:00,$15.00,$0.00
2,HH Mule Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,2735.0,2023-12-05 17:53:00,$15.00,$0.00
3,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,2735.0,2023-12-05 17:53:00,$15.00,$0.00
4,Chicken Wing Flight,,$22.95,1,$0.00,$22.95,$2.160,$25.11,False,,0,$0.00,2735.0,2023-12-05 17:53:00,$15.00,$0.00
5,Empanada Flight,,$18.95,1,$0.00,$18.95,$1.790,$20.74,False,,0,$0.00,2735.0,2023-12-05 17:53:00,$15.00,$0.00
6,HH Mojito Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,2735.0,2023-12-05 17:53:00,$15.00,$0.00
7,HH Old Fashioned Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,2735.0,2023-12-05 17:53:00,$15.00,$0.00
8,HH Frozen Margarita Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,2735.0,2023-12-05 17:53:00,$15.00,$0.00
0,Flights Burger,Medium Well,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,7478.0,2023-12-05 17:58:00,$20.00,$0.00
1,Slider Flight,,$19.95,1,$0.00,$19.95,$1.870,$21.82,False,,0,$0.00,7478.0,2023-12-05 17:58:00,$20.00,$0.00
2,Voodoo Ranger,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,7478.0,2023-12-05 17:58:00,$20.00,$0.00
3,Cordant Pinot Glass,,$20.00,1,$0.00,$20.00,$1.880,$21.88,False,,0,$0.00,7478.0,2023-12-05 17:58:00,$20.00,$0.00
4,Voodoo Ranger,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,7478.0,2023-12-05 17:58:00,$20.00,$0.00
0,HH Martini Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,2588.0,2023-12-05 18:06:00,$4.86,$0.00
1,HH Old Fashioned Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,2588.0,2023-12-05 18:06:00,$4.86,$0.00
2,Wedge Salad,,$12.95,1,$0.00,$12.95,$1.210,$14.16,False,,0,$0.00,2588.0,2023-12-05 18:06:00,$4.86,$0.00
3,Mac & Cheese Flight,,$18.95,1,$0.00,$18.95,$1.790,$20.74,False,,0,$0.00,2588.0,2023-12-05 18:06:00,$4.86,$0.00
0,HH Tasting Wine Flight,White,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
1,805,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
2,Elysian Space Dust,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
3,805,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
4,Elysian Space Dust,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
5,Smoked Show,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
6,Guinness,,$7.00,1,$0.00,$7.00,$0.660,$7.66,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
7,Around the World,,$175.00,1,$0.00,$175.00,$16.410,$191.41,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
8,Blantons,,$16.00,1,$0.00,$16.00,$1.500,$17.50,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
9,Oban,"Neat, Doubles",$18.00,1,$0.00,$18.00,$1.680,$19.68,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
10,805,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
11,Elysian Space Dust,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
12,Around the World,,$175.00,1,$0.00,$175.00,$16.410,$191.41,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
13,805,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
14,Elysian Space Dust,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
15,Old Fashioned,,$12.00,2,$0.00,$24.00,$2.250,$26.25,True,Server Error,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
16,Old Fashioned Flight,,$24.00,2,$0.00,$48.00,$4.500,$52.50,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
17,Red Wine Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
18,Elysian Space Dust,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
19,Mojito Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
20,BBQ Pulled Pork Sandwich,No Pork Impossible Meat,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
21,Elysian Space Dust,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
22,805,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
23,Elysian Space Dust,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
24,805,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
25,Red Wine Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
26,Guinness,,$7.00,1,$0.00,$7.00,$0.660,$7.66,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
27,Bluemoon,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
28,Elysian Space Dust,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
29,Cheesecake Flight,,$11.95,1,$0.00,$11.95,$1.120,$13.07,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
30,Sauvignon Blanc - Intrinsic - Glass,,$12.00,1,$0.00,$12.00,$1.120,$13.12,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
31,Sauvignon Blanc - Intrinsic - Glass,,$12.00,1,$0.00,$12.00,$1.120,$13.12,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
32,Cabernet - Sebastiani - Glass,,$10.00,1,$0.00,$10.00,$0.930,$10.93,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
33,Hibiki,,$34.00,1,$0.00,$34.00,$3.180,$37.18,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
34,Elysian Space Dust,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
35,805,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2483.0,2023-12-05 20:01:00,$23.81,$0.00
0,Morena Mia,,$8.00,1.0,$0.00,$8.00,$0.750,$8.75,True,Testing/Training,0,$0.00,2583.0,2023-12-05 18:18:00,$14.96,$0.00
1,Taco Flight,,$17.95,1.0,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,2583.0,2023-12-05 18:18:00,$14.96,$0.00
2,Elysian Space Dust,,$8.00,1.0,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,2583.0,2023-12-05 18:18:00,$14.96,$0.00
3,Fry Flight,,$16.96,0.5,$0.00,$8.48,$0.790,$9.27,False,,0,$0.00,2583.0,2023-12-05 18:18:00,$14.96,$0.00
0,Elysian Space Dust,,$8.00,1.0,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,1389.0,2023-12-05 18:58:00,$0.00,$0.00
1,Ahi Tuna Taco Flight,,$17.95,1.0,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,1389.0,2023-12-05 18:58:00,$0.00,$0.00
2,Fry Flight,,$16.96,0.5,$0.00,$8.48,$0.790,$9.27,False,,0,$0.00,1389.0,2023-12-05 18:58:00,$0.00,$0.00
0,Cabernet - Josh Hearth - Glass,New Bottle,$13.00,1,$0.00,$13.00,$1.210,$14.21,False,,0,$0.00,7675.0,2023-12-05 19:38:00,$12.57,$83.80
1,Soda Water,,$1.50,1,$0.00,$1.50,$0.140,$1.64,False,,0,$0.00,7675.0,2023-12-05 19:38:00,$12.57,$83.80
2,Flights Burger,Medium Well,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,7675.0,2023-12-05 19:38:00,$12.57,$83.80
3,Caprese Salad,,$12.95,1,$0.00,$12.95,$1.210,$14.16,False,,0,$0.00,7675.0,2023-12-05 19:38:00,$12.57,$83.80
0,Mile High,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,7675.0,2023-12-06 16:49:00,$13.77,$55.07
1,Ahi Tuna Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,7675.0,2023-12-06 16:49:00,$13.77,$55.07
2,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,7675.0,2023-12-06 16:49:00,$13.77,$55.07
3,Old Fashioned Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,7675.0,2023-12-06 16:49:00,$13.77,$55.07
4,Skewer Flight,,$21.95,1,$0.00,$21.95,$2.050,$24.00,False,,0,$0.00,7675.0,2023-12-06 16:49:00,$13.77,$55.07
5,Ghost Rider,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,7675.0,2023-12-06 16:49:00,$13.77,$55.07
0,MODELO,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,8377.0,2023-12-06 16:56:00,$31.89,$0.00
1,MODELO,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,8377.0,2023-12-06 16:56:00,$31.89,$0.00
2,MODELO,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,8377.0,2023-12-06 16:56:00,$31.89,$0.00
3,Flights Burger,Sub Impossible Burger,$19.95,1,$0.00,$19.95,$1.870,$21.82,False,,0,$0.00,8377.0,2023-12-06 16:56:00,$31.89,$0.00
4,Skewer Flight,,$21.95,1,$0.00,$21.95,$2.050,$24.00,False,,0,$0.00,8377.0,2023-12-06 16:56:00,$31.89,$0.00
5,Ahi Tuna Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,8377.0,2023-12-06 16:56:00,$31.89,$0.00
6,Slider Flight,,$19.95,1,$0.00,$19.95,$1.870,$21.82,False,,0,$0.00,8377.0,2023-12-06 16:56:00,$31.89,$0.00
7,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,8377.0,2023-12-06 16:56:00,$31.89,$0.00
8,MODELO,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,8377.0,2023-12-06 16:56:00,$31.89,$0.00
9,MODELO,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,8377.0,2023-12-06 16:56:00,$31.89,$0.00
0,Margarita Rock Flight,Taj,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,923.0,2023-12-02 20:10:00,$13.95,$0.00
1,Slider Flight,,$19.95,1,$0.00,$19.95,$1.870,$21.82,False,,0,$0.00,923.0,2023-12-02 20:10:00,$13.95,$0.00
2,Bird Dog,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,923.0,2023-12-02 20:10:00,$13.95,$0.00
0,Mule Flight,"Two,Vodka ,one Tequila",$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,7241.0,2023-12-02 20:17:00,$10.00,$0.00
1,Frozen Margarita Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,7241.0,2023-12-02 20:17:00,$10.00,$0.00
2,Ahi Tuna Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,7241.0,2023-12-02 20:17:00,$10.00,$0.00
3,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,7241.0,2023-12-02 20:17:00,$10.00,$0.00
4,Mac & Cheese Flight,,$18.95,1,$0.00,$18.95,$1.790,$20.74,False,,0,$0.00,7241.0,2023-12-02 20:17:00,$10.00,$0.00
0,Smoked Show,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,5402.0,2023-12-02 20:51:00,$6.74,$0.00
1,Smoked Show,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,5402.0,2023-12-02 20:51:00,$6.74,$0.00
0,Martini Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,1856.0,2023-12-02 21:04:00,$17.26,$0.00
1,Miracle on the Hudson,,$25.00,1,$0.00,$25.00,$2.340,$27.34,False,,0,$0.00,1856.0,2023-12-02 21:04:00,$17.26,$0.00
2,Caprese Salad,,$12.95,1,$0.00,$12.95,$1.210,$14.16,False,,0,$0.00,1856.0,2023-12-02 21:04:00,$17.26,$0.00
3,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,1856.0,2023-12-02 21:04:00,$17.26,$0.00
0,Beer Flight,,$16.00,1,$0.00,$16.00,$1.500,$17.50,False,,0,$0.00,7944.0,2023-12-02 21:14:00,$7.00,$0.00
1,Two Beef Tacos,Juice,$10.00,1,$0.00,$10.00,$0.930,$10.93,False,,0,$0.00,7944.0,2023-12-02 21:14:00,$7.00,$0.00
2,Baby Back Ribs Flight,,$21.95,1,$0.00,$21.95,$2.050,$24.00,False,,0,$0.00,7944.0,2023-12-02 21:14:00,$7.00,$0.00
0,Smoked Show,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,1374.0,2023-12-02 21:14:00,$19.45,$0.00
1,Mac & Cheese Flight,,$18.95,1,$0.00,$18.95,$1.790,$20.74,False,,0,$0.00,1374.0,2023-12-02 21:14:00,$19.45,$0.00
2,BBQ Pulled Pork Sandwich,Truffle Fries,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,1374.0,2023-12-02 21:14:00,$19.45,$0.00
3,Old Fashioned Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,1374.0,2023-12-02 21:14:00,$19.45,$0.00
